"alpha","alpha_name","case_num","case_id","system","library","loss","policy","n_step","n_eff","mean_scaled_proxy","se_scaled_proxy","mean_scaled_mse","mean_scaled_fro_sq","mean_scaled_bures_sq"
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",11,1100,Inf,NA,9.07696461699034,145.231433871845,204.951172396005
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",12,1200,Inf,NA,1.90879035607938,30.5406456972701,66.3463194520176
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",13,1300,Inf,NA,1.42495221048928,22.7992353678285,58.0081353963467
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",14,1400,Inf,NA,1.50148423066093,24.0237476905749,64.7249292873992
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",15,1500,47.1375,0,1.54617192672492,24.7387508275987,64.9480289077686
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",16,1600,48.28,0,1.69180414497723,27.0688663196357,71.7228235088985
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",17,1700,49.1725,0,1.79928899841013,28.788623974562,78.4705645329666
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",18,1800,49.815,0,2.28728113382212,36.596498141154,83.0996310613882
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",19,1900,50.2075,0,2.76731494010374,44.2770390416598,95.3743501160428
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",20,2000,50.35,0,2.76020211007879,44.1632337612607,90.5472112871646
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",21,2100,50.2425,0,2.85056247645025,45.6089996232039,96.1200794267509
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",22,2200,49.885,0,2.9585195539392,47.3363128630271,89.5710052521065
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",23,2300,49.2775,5.02429586778808e-15,2.95208815727566,47.2334105164106,89.507345431948
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",24,2400,48.42,7.105427357601e-15,2.92696970237828,46.8315152380525,91.1939971317256
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",25,2500,47.3125,0,2.31400010429922,37.0240016687876,82.6864345775577
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",26,2600,46.3542097938218,0,2.71105882991466,43.3769412786346,86.3435719243435
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",27,2700,45.1766280333222,0,2.58256046866284,41.3209674986054,88.1010594190209
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",28,2800,45.7549182395004,0,2.72540068371536,43.6064109394457,92.9220678444882
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",29,2900,46.255,0,2.78576804867315,44.5722887787705,99.0777812674702
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",30,3000,47.1375,0,2.85748253725894,45.7197205961431,101.308086691689
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",31,3100,47.4170833333333,0,2.93112693373687,46.8980309397899,106.108161070205
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",32,3200,47.6133333333333,0,3.02100311200781,48.3360497921249,113.811671087008
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",33,3300,47.72625,0,3.17243518637111,50.7589629819378,119.646230065312
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",34,3400,47.7558333333333,0,3.30164776943172,52.8263643109075,125.078657776715
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",35,3500,47.7020833333333,0,3.31579165988196,53.0526665581114,124.21575348193
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",36,3600,47.565,0,3.28810611764074,52.6096978822519,130.68971155075
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",37,3700,47.3445833333333,5.02429586778808e-15,3.31270946565527,53.0033514504843,133.609050146717
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",38,3800,47.0408333333333,5.02429586778808e-15,3.03609982579815,48.5775972127704,116.013104678224
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",39,3900,46.65375,0,2.67408998321742,42.7854397314787,123.328712885516
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","GI1",40,4000,46.1833333333333,0,2.49547157297266,39.9275451675626,121.820328581077
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",1,100,Inf,NA,3.82218445068153,61.1549512109045,56.5645948513838
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",2,200,Inf,NA,7.66749897779464,122.679983644714,113.291906250607
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",3,300,Inf,NA,8.29190668714972,132.670506994396,114.589012988791
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",4,400,Inf,NA,11.1484498129813,178.375197007701,155.98400004941
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",5,500,Inf,NA,14.0981207894681,225.56993263149,196.686931630322
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",6,600,Inf,NA,16.0421805341183,256.674888545893,235.3190885334
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",7,700,Inf,NA,18.5478353426471,296.765365482354,277.663441492759
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",8,800,Inf,NA,21.5809485889893,345.29517742383,319.605472387275
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",9,900,Inf,NA,12.7195144484903,203.512231175845,220.261231945782
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",10,1000,Inf,NA,13.6486545758823,218.378473214117,242.584080240684
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",11,1100,Inf,NA,14.1301060027027,226.081696043244,258.992116007499
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",12,1200,Inf,NA,1.99799277808895,31.9678844494232,67.0423330430586
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",13,1300,Inf,NA,1.58625194401679,25.3800311042686,75.6634490568343
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",14,1400,Inf,NA,1.57120050440855,25.1392080705368,74.4482122386205
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",15,1500,47.1375,0,1.56411131410232,25.0257810256371,68.6230057158876
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",16,1600,48.28,0,1.48593749294615,23.7749998871384,71.4310050876557
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",17,1700,49.1725,0,1.51110437025279,24.1776699240446,74.3690342184278
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",18,1800,49.815,0,1.55097957055174,24.8156731288278,78.5346382532116
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",19,1900,50.2075,0,1.2479523528635,19.967237645816,76.6132164202338
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",20,2000,50.35,0,1.31111227463547,20.9777963941675,82.3621478365555
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",21,2100,50.2425,0,1.38529295917146,22.1646873467434,88.0127792226117
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",22,2200,49.885,0,1.40438942113833,22.4702307382133,92.4226812473775
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",23,2300,49.2775,0,1.64886623894155,26.3818598230647,94.3151774426078
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",24,2400,48.42,0,1.62463382161075,25.994141145772,99.1909444652254
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",25,2500,47.3125,0,1.40546112795461,22.4873780472738,103.178160426885
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",26,2600,46.3542097938218,0,1.09322443452979,17.4915909524767,106.152085205478
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",27,2700,45.1766280333222,0,1.01601920821095,16.2563073313753,113.67642426658
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",28,2800,45.7549182395004,0,1.28184355218453,20.5094968349524,126.63167362228
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",29,2900,46.255,0,1.18022419698532,18.8835871517651,125.948208728616
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",30,3000,46.6,0,1.27537347614297,20.4059756182874,131.414195158112
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",31,3100,46.8616666666667,0,1.28784178355039,20.6054685368063,133.718083496813
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",32,3200,47.04,0,1.25397741620591,20.0636386592945,137.078892334907
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",33,3300,47.135,0,1.32161191203586,21.1457905925738,144.759926413305
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",34,3400,47.1466666666667,0,1.34536600998653,21.5258561597846,148.793642454771
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",35,3500,47.075,0,1.22811883000103,19.6499012800164,121.703769269136
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",36,3600,46.92,0,1.32453163008139,21.1925060813022,132.562147049084
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",37,3700,46.6816666666667,0,1.3244497333377,21.1911957334032,136.200477617134
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",38,3800,46.36,0,1.35014402631335,21.6023044210136,141.680569784994
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",39,3900,45.955,0,1.36285408494343,21.8056653590948,145.755138025353
0.9,"Case II",10,"2q_A_frobenius","2q","A","frobenius","oracle_GI1",40,4000,45.6713896378573,0,1.28813498923298,20.6101598277276,152.869997495053
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",1,100,Inf,NA,3.83592663135061,61.3748261016098,56.6611710505079
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",2,200,Inf,NA,7.67999980354816,122.879996856771,113.379559146966
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",3,300,Inf,NA,8.32401224522955,133.184195923673,115.565138606874
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",4,400,Inf,NA,11.1826931199854,178.923089919767,157.578376774574
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",5,500,Inf,NA,14.2517125233932,228.02740037429,199.668180197739
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",6,600,Inf,NA,16.0470775699847,256.753241119755,232.667316027852
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",7,700,Inf,NA,19.0013769089606,304.022030543369,276.368345632636
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",8,800,Inf,NA,21.905562997353,350.489007957649,317.231077371501
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",9,900,Inf,NA,16.0179692312325,256.287507699719,274.743552420016
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",10,1000,Inf,NA,12.8749496609983,205.999194575973,243.309052497071
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",11,1100,Inf,NA,12.2362906427307,195.780650283691,242.566100262891
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",12,1200,Inf,NA,2.42721867156917,38.8354987451067,63.5917983870081
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",13,1300,Inf,NA,2.38201556496461,38.1122490394337,71.1225857100845
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",14,1400,Inf,NA,2.14118073661362,34.2588917858179,74.6788687167345
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",15,1500,256.61979626555,0,2.25517129619095,36.0827407390551,78.2811989947982
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",16,1600,263.201466893779,0,2.22463901761021,35.5942242817633,79.9928960835933
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",17,1700,268.467348048325,0,2.4666591722336,39.4665467557376,88.1605158771022
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",18,1800,279.178889411862,0,2.52493496070908,40.3989593713453,92.287638553477
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",19,1900,282.188827712521,0,2.43573837061275,38.9718139298039,94.7864465186683
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",20,2000,283.882976539496,0,2.44229246031465,39.0766793650344,93.6216625031758
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",21,2100,285.153737714674,0,2.55328277640674,40.8525244225079,104.957381888185
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",22,2200,284.258802919132,0,2.30765444120645,36.9224710593032,91.2156855344294
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",23,2300,282.048078649906,0,2.34772408032339,37.5635852851743,96.326984873608
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",24,2400,279.541452703438,0,2.35982644237115,37.7572230779384,97.4407545888484
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",25,2500,274.741644811695,0,2.23061818999105,35.6898910398568,98.6436725007081
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",26,2600,268.626047446268,0,2.3802604401573,38.0841670425169,107.870615790896
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",27,2700,271.336835131171,0,2.47856347736799,39.6570156378878,127.428058046973
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",28,2800,262.965294911858,0,2.81617357239654,45.0587771583446,132.330923734769
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",29,2900,253.27796521886,0,2.91194179797999,46.5910687676799,135.771515096128
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",30,3000,256.61979626555,0,3.04307660978667,48.6892257565866,139.867260509005
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",31,3100,258.375543860366,0,2.87037416716848,45.9259866746956,148.532247254669
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",32,3200,259.692694963955,0,2.76689067021692,44.2702507234707,139.797579330763
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",33,3300,264.703246604617,0,2.85569469352585,45.6911150964136,154.614642725283
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",34,3400,265.26841675691,0,2.75911272813784,44.1458036502054,161.424155851116
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",35,3500,265.394990417975,0,2.75733334320506,44.1173334912809,157.225713521603
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",36,3600,265.592911486033,0,2.48325306324614,39.7320490119383,158.24748100145
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",37,3700,264.856457272926,0,2.15620545612489,34.4992872979983,156.397507934926
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",38,3800,263.681406568591,0,1.96414720485714,31.4263552777142,161.015290332444
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",39,3900,262.6201985961,0,2.13283498855945,34.1253598169512,175.920708764462
0.9,"Case II",11,"2q_A_bures","2q","A","bures","uniform",40,4000,260.582120017593,0,2.07913757531252,33.2662012050004,175.263735617765
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",1,100,Inf,NA,3.82812283397927,61.2499653436684,56.6051167430429
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",2,200,Inf,NA,7.67937397799869,122.869983647979,113.371296200207
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",3,300,Inf,NA,8.32086682699546,133.133869231927,115.567539223592
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",4,400,Inf,NA,11.2638369532346,180.221391251753,159.221748499723
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",5,500,Inf,NA,14.1330595149172,226.128952238675,199.654510139816
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",6,600,Inf,NA,15.8992457551937,254.3879320831,227.592835635467
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",7,700,Inf,NA,18.576685588512,297.226969416191,262.197647968902
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",8,800,Inf,NA,21.4619934764836,343.391895623737,306.683416298297
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",9,900,Inf,NA,22.391945423658,358.271126778528,336.429653128341
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",10,1000,Inf,NA,24.8298145737615,397.277033180185,375.596181391602
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",11,1100,Inf,NA,26.2460365042526,419.936584068041,404.078787228551
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",12,1200,Inf,NA,2.70959740468265,43.3535584749224,89.6469835801624
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",13,1300,Inf,NA,2.84663086878978,45.5460939006365,98.3444871005626
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",14,1400,Inf,NA,3.0408894946953,48.6542319151248,93.6523878578442
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",15,1500,256.61979626555,0,2.7381304032608,43.8100864521727,93.3428592764792
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",16,1600,263.201466893779,4.01943669423046e-14,2.64846215678986,42.3753945086377,104.165606911605
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",17,1700,268.467348048325,4.01943669423046e-14,2.88865419436038,46.218467109766,118.953636717915
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",18,1800,272.417439729186,0,2.99239647583126,47.8783436133002,121.176713821719
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",19,1900,275.051741936363,0,3.00307206946457,48.0491531114332,125.329193821183
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",20,2000,276.795207918374,0.424953248517681,2.58507932158971,41.3612691454354,123.84919460654
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",21,2100,276.819178840608,0.446200910943531,2.56263259793321,41.0021215669314,118.164069682852
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",22,2200,275.527360289159,0.467448573369438,2.60454318091141,41.6726908945825,123.402496324425
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",23,2300,272.919752264025,0.488696235795345,2.74459500365314,43.9135200584502,133.912783508245
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",24,2400,274.734334850555,5.22803618712729,2.7442137857029,43.9074205712464,141.192225647783
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",25,2500,270.265421942256,4.91467946761054,2.83264452352508,45.3223123764013,140.558652619084
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",26,2600,268.854044877317,0.227997431049005,2.87481795482062,45.9970872771299,130.172542163623
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",27,2700,266.502514432177,5.30785382501932,2.79025833028498,44.6441332845597,122.197373403734
0.9,"Case II",11,"2q_A_bures","2q","A","bures","exact",28,2800,258.546859846011,6.09937555164852,2.29062367528484,36.6499788045574,127.10183178063
